time,open,high,low,close,volume
2018-01-02 07:00:00,3.98,3.99,3.94,3.94,124780
2018-01-03 07:00:00,3.94,3.97,3.94,3.94,143630
2018-01-04 07:00:00,3.95,3.95,3.8,3.87,288980
2018-01-05 07:00:00,3.85,3.87,3.73,3.77,210440
2018-01-08 07:00:00,3.77,3.87,3.77,3.8,130940
2018-01-09 07:00:00,3.77,3.8,3.73,3.74,206960
2018-01-10 07:00:00,3.8,3.87,3.8,3.8,145060
2018-01-11 07:00:00,3.86,3.9,3.8,3.9,132440
2018-01-12 07:00:00,3.88,3.96,3.85,3.88,208690
2018-01-15 07:00:00,3.87,3.92,3.8,3.87,134990
2018-01-16 07:00:00,3.82,3.87,3.8,3.82,199070
2018-01-17 07:00:00,3.83,3.9,3.75,3.83,238340
2018-01-18 07:00:00,3.76,3.83,3.76,3.82,155540
2018-01-19 07:00:00,3.87,3.9,3.82,3.82,181010
2018-01-22 07:00:00,3.82,3.82,3.8,3.8,345870
2018-01-25 07:00:00,3.8,3.8,3.7,3.78,708040
2018-01-26 07:00:00,3.72,3.87,3.72,3.86,95730
2018-01-29 07:00:00,3.84,3.89,3.78,3.8,233430
2018-01-30 07:00:00,3.85,3.85,3.77,3.83,164760
2018-01-31 07:00:00,3.77,3.8,3.74,3.74,216390
2018-02-01 07:00:00,3.74,3.74,3.66,3.66,219880
2018-02-02 07:00:00,3.6,3.7,3.6,3.68,157430
2018-02-05 07:00:00,3.56,3.68,3.56,3.61,155650
2018-02-06 07:00:00,3.55,3.55,3.37,3.49,369020
2018-02-07 07:00:00,3.46,3.7,3.46,3.56,77180
2018-02-08 07:00:00,3.59,3.59,3.45,3.55,45450
2018-02-09 07:00:00,3.49,3.53,3.42,3.5,134610
2018-02-12 07:00:00,3.58,3.6,3.46,3.55,69340
2018-02-13 07:00:00,3.55,3.55,3.5,3.54,86690
2018-02-21 07:00:00,3.61,3.61,3.54,3.6,63390
2018-02-22 07:00:00,3.61,3.61,3.53,3.58,145320
2018-02-23 07:00:00,3.58,3.58,3.52,3.58,132250
2018-02-26 07:00:00,3.54,3.59,3.49,3.55,78310
2018-02-27 07:00:00,3.56,3.56,3.49,3.51,85310
2018-02-28 07:00:00,3.51,3.56,3.49,3.49,177120
2018-03-01 07:00:00,3.49,3.54,3.49,3.49,92230
2018-03-02 07:00:00,3.54,3.54,3.46,3.46,35080
2018-03-05 07:00:00,3.49,3.52,3.47,3.47,151600
2018-03-06 07:00:00,3.43,3.51,3.42,3.49,64040
2018-03-07 07:00:00,3.51,3.56,3.49,3.55,41510
2018-03-08 07:00:00,3.57,3.57,3.49,3.53,45050
2018-03-09 07:00:00,3.53,3.53,3.49,3.52,27050
2018-03-12 07:00:00,3.51,3.54,3.46,3.52,110780
2018-03-13 07:00:00,3.52,3.66,3.52,3.66,94290
2018-03-14 07:00:00,3.65,3.68,3.65,3.66,64270
2018-03-15 07:00:00,3.56,3.62,3.56,3.62,52940
2018-03-16 07:00:00,3.62,3.65,3.56,3.64,117270
2018-03-19 07:00:00,3.59,3.64,3.59,3.63,59730
2018-03-20 07:00:00,3.64,3.64,3.6,3.63,78150
2018-03-21 07:00:00,3.56,3.63,3.52,3.52,139080
2018-03-22 07:00:00,3.58,3.61,3.58,3.61,38840
2018-03-23 07:00:00,3.56,3.58,3.49,3.58,154600
2018-03-26 07:00:00,3.6,3.6,3.53,3.58,162730
2018-03-27 07:00:00,3.56,3.61,3.55,3.58,74180
2018-03-28 07:00:00,3.59,3.61,3.56,3.59,39310
2018-03-29 07:00:00,3.61,3.61,3.54,3.54,55500
2018-03-30 07:00:00,3.58,3.66,3.53,3.59,99830
2018-04-02 07:00:00,3.6,3.61,3.57,3.58,66870
2018-04-03 07:00:00,3.58,3.58,3.52,3.55,68530
2018-04-04 07:00:00,3.61,3.61,3.52,3.57,61920
2018-04-05 07:00:00,3.61,3.61,3.52,3.61,81360
2018-04-06 07:00:00,3.6,3.8,3.6,3.78,284370
2018-04-09 07:00:00,3.87,3.96,3.78,3.78,251380
2018-04-10 07:00:00,3.78,3.95,3.74,3.86,170420
2018-04-11 07:00:00,3.8,3.8,3.6,3.74,264770
2018-04-12 07:00:00,3.61,3.72,3.61,3.68,46960
2018-04-13 07:00:00,3.74,3.87,3.65,3.65,127810
2018-04-16 07:00:00,3.79,3.79,3.65,3.74,26100
2018-04-17 07:00:00,3.74,3.74,3.61,3.68,38450
2018-04-18 07:00:00,3.8,3.8,3.62,3.67,55290
2018-04-19 07:00:00,3.67,3.67,3.58,3.63,138010
2018-04-20 07:00:00,3.52,3.68,3.52,3.68,104900
2018-04-23 07:00:00,3.74,3.74,3.6,3.61,193940
2018-04-24 07:00:00,3.61,3.66,3.57,3.61,95890
2018-04-26 07:00:00,3.64,3.64,3.55,3.55,165070
2018-04-27 07:00:00,3.52,3.55,3.49,3.55,129750
2018-05-02 07:00:00,3.52,3.58,3.52,3.52,10660
2018-05-03 07:00:00,3.58,3.58,3.52,3.55,107070
2018-05-04 07:00:00,3.55,3.67,3.53,3.63,101910
2018-05-07 07:00:00,3.68,3.74,3.65,3.71,31500
