time,open,high,low,close,volume
2018-01-02 07:00:00,2.44,2.51,2.44,2.5,63500
2018-01-03 07:00:00,2.54,2.54,2.4,2.48,16920
2018-01-04 07:00:00,2.51,2.54,2.45,2.48,6630
2018-01-05 07:00:00,2.43,2.48,2.37,2.39,54860
2018-01-08 07:00:00,2.51,2.51,2.41,2.47,19510
2018-01-09 07:00:00,2.52,2.52,2.42,2.42,8070
2018-01-10 07:00:00,2.45,2.48,2.41,2.46,90390
2018-01-11 07:00:00,2.48,2.48,2.41,2.45,29480
2018-01-12 07:00:00,2.45,2.48,2.39,2.45,69960
2018-01-15 07:00:00,2.45,2.45,2.39,2.45,54280
2018-01-16 07:00:00,2.37,2.45,2.37,2.37,60450
2018-01-17 07:00:00,2.37,2.51,2.37,2.37,133540
2018-01-18 07:00:00,2.37,2.37,2.34,2.37,72290
2018-01-19 07:00:00,2.37,2.45,2.35,2.4,32560
2018-01-22 07:00:00,2.4,2.42,2.35,2.35,41260
2018-01-25 07:00:00,2.37,2.37,2.32,2.35,4370
2018-01-26 07:00:00,2.4,2.42,2.35,2.37,12870
2018-01-29 07:00:00,2.37,2.39,2.35,2.35,39590
2018-01-30 07:00:00,2.36,2.36,2.33,2.35,14660
2018-01-31 07:00:00,2.31,2.37,2.31,2.37,55600
2018-02-01 07:00:00,2.3,2.34,2.3,2.34,24790
2018-02-02 07:00:00,2.35,2.37,2.31,2.34,7010
2018-02-05 07:00:00,2.31,2.34,2.26,2.33,5970
2018-02-06 07:00:00,2.18,2.24,2.17,2.22,98020
2018-02-07 07:00:00,2.22,2.31,2.22,2.29,8710
2018-02-08 07:00:00,2.25,2.29,2.17,2.22,8570
2018-02-09 07:00:00,2.22,2.25,2.18,2.25,23390
2018-02-12 07:00:00,2.19,2.28,2.19,2.28,5640
2018-02-13 07:00:00,2.25,2.3,2.25,2.28,3230
2018-02-21 07:00:00,2.3,2.33,2.29,2.29,17960
2018-02-22 07:00:00,2.3,2.3,2.16,2.28,57050
2018-02-23 07:00:00,2.28,2.28,2.28,2.28,580
2018-02-26 07:00:00,2.29,2.29,2.21,2.27,5150
2018-02-27 07:00:00,2.24,2.32,2.22,2.29,55750
2018-02-28 07:00:00,2.29,2.29,2.23,2.29,4740
2018-03-01 07:00:00,2.29,2.29,2.22,2.24,5170
2018-03-02 07:00:00,2.19,2.24,2.19,2.24,18620
2018-03-05 07:00:00,2.24,2.24,2.2,2.23,17310
2018-03-06 07:00:00,2.24,2.24,2.23,2.24,1720
2018-03-07 07:00:00,2.24,2.25,2.23,2.23,15940
2018-03-08 07:00:00,2.23,2.28,2.23,2.26,20280
2018-03-09 07:00:00,2.25,2.31,2.25,2.31,70360
2018-03-12 07:00:00,2.31,2.34,2.28,2.32,9000
2018-03-13 07:00:00,2.35,2.35,2.3,2.3,8480
2018-03-14 07:00:00,2.31,2.31,2.25,2.31,30020
2018-03-15 07:00:00,2.34,2.37,2.26,2.35,10130
2018-03-16 07:00:00,2.35,2.35,2.24,2.29,26220
2018-03-19 07:00:00,2.31,2.31,2.26,2.27,9340
2018-03-20 07:00:00,2.33,2.33,2.26,2.27,12040
2018-03-21 07:00:00,2.27,2.33,2.25,2.25,52490
2018-03-22 07:00:00,2.25,2.25,2.21,2.25,20030
2018-03-23 07:00:00,2.22,2.24,2.19,2.24,12470
2018-03-26 07:00:00,2.24,2.24,2.22,2.23,12120
2018-03-27 07:00:00,2.25,2.3,2.22,2.23,20010
2018-03-28 07:00:00,2.23,2.25,2.18,2.21,26330
2018-03-29 07:00:00,2.21,2.21,2.18,2.18,37920
2018-03-30 07:00:00,2.18,2.21,2.16,2.16,42490
2018-04-02 07:00:00,2.18,2.25,2.17,2.22,46280
2018-04-03 07:00:00,2.22,2.22,2.22,2.22,1390
2018-04-04 07:00:00,2.23,2.25,2.23,2.23,7340
2018-04-05 07:00:00,2.19,2.25,2.19,2.24,17890
2018-04-06 07:00:00,2.2,2.25,2.2,2.24,12520
2018-04-09 07:00:00,2.25,2.25,2.13,2.19,11760
2018-04-10 07:00:00,2.19,2.24,2.18,2.21,21680
2018-04-11 07:00:00,2.21,2.21,2.16,2.2,32510
2018-04-12 07:00:00,2.25,2.25,2.22,2.23,5500
2018-04-13 07:00:00,2.24,2.24,2.24,2.24,460
2018-04-16 07:00:00,2.24,2.24,2.19,2.22,24200
2018-04-17 07:00:00,2.14,2.2,2.14,2.2,14980
2018-04-18 07:00:00,2.2,2.21,2.2,2.2,12740
2018-04-19 07:00:00,2.25,2.25,2.18,2.21,23530
2018-04-20 07:00:00,2.21,2.21,2.16,2.21,1400
2018-04-23 07:00:00,2.21,2.21,2.16,2.16,14950
2018-04-24 07:00:00,2.16,2.2,2.1,2.16,3250
2018-04-26 07:00:00,2.13,2.16,2.12,2.16,17810
2018-04-27 07:00:00,2.13,2.16,2.13,2.16,5650
2018-05-02 07:00:00,2.2,2.2,2.12,2.18,10360
2018-05-03 07:00:00,2.2,2.2,2.11,2.11,15810
2018-05-04 07:00:00,2.19,2.19,2.11,2.15,5560
2018-05-07 07:00:00,2.1,2.15,2.1,2.15,16100
2018-05-08 07:00:00,2.15,2.15,2.11,2.15,25880
2018-05-09 07:00:00,2.12,2.15,2.12,2.15,140
2018-05-10 07:00:00,2.15,2.15,2.13,2.13,1750
2018-05-11 07:00:00,2.15,2.27,2.15,2.27,129170
2018-05-14 07:00:00,2.27,2.34,2.27,2.31,47670
2018-05-15 07:00:00,2.34,2.34,2.26,2.34,1970
2018-05-16 07:00:00,2.27,2.28,2.19,2.28,55030
2018-05-17 07:00:00,2.24,2.28,2.24,2.25,11480
2018-05-18 07:00:00,2.22,2.25,2.2,2.25,14910
2018-05-21 07:00:00,2.25,2.25,2.21,2.22,2470
2018-05-22 07:00:00,2.19,2.21,2.19,2.2,19310
2018-05-23 07:00:00,2.19,2.19,2.13,2.18,50610
2018-05-24 07:00:00,2.22,2.22,2.13,2.13,5850
2018-05-25 07:00:00,2.13,2.19,2.13,2.19,43240
2018-05-28 07:00:00,2.13,2.19,2.13,2.17,33520
2018-05-29 07:00:00,2.13,2.18,2.11,2.18,33540
2018-05-30 07:00:00,2.19,2.19,2.13,2.18,3290
2018-05-31 07:00:00,2.08,2.19,2.08,2.19,21910
2018-06-01 07:00:00,2.15,2.19,2.11,2.13,18270
2018-06-04 07:00:00,2.13,2.13,2.12,2.13,21380
2018-06-05 07:00:00,2.13,2.19,2.12,2.19,40630
2018-06-06 07:00:00,2.16,2.24,2.16,2.24,173890
2018-06-07 07:00:00,2.23,2.23,2.16,2.16,12160
2018-06-08 07:00:00,2.16,2.16,2.16,2.16,17580
2018-06-11 07:00:00,2.19,2.31,2.19,2.31,341010
2018-06-12 07:00:00,2.42,2.45,2.28,2.45,443820
2018-06-13 07:00:00,2.45,2.45,2.35,2.42,46980
2018-06-14 07:00:00,2.31,2.42,2.31,2.34,51680
2018-06-15 07:00:00,2.22,2.33,2.22,2.26,53720
2018-06-18 07:00:00,2.26,2.31,2.23,2.31,210470
2018-06-19 07:00:00,2.24,2.3,2.16,2.22,75150
2018-06-20 07:00:00,2.16,2.24,2.16,2.21,93100
2018-06-21 07:00:00,2.21,2.24,2.19,2.21,1520
2018-06-22 07:00:00,2.19,2.24,2.18,2.23,42210
2018-06-25 07:00:00,2.24,2.26,2.16,2.22,80820
2018-06-26 07:00:00,2.16,2.19,2.16,2.19,33190
2018-06-27 07:00:00,2.21,2.22,2.17,2.17,64080
2018-06-28 07:00:00,2.17,2.21,2.14,2.18,30370
2018-06-29 07:00:00,2.19,2.19,2.13,2.18,48570
2018-07-02 07:00:00,2.19,2.19,2.08,2.13,122380
2018-07-03 07:00:00,2.16,2.16,2.05,2.07,52930
2018-07-04 07:00:00,2.12,2.12,2.02,2.04,72310
2018-07-05 07:00:00,2.06,2.06,1.96,1.96,154600
2018-07-06 07:00:00,1.96,2.03,1.82,2.03,65120
2018-07-09 07:00:00,2.07,2.09,1.99,2.06,41860
2018-07-10 07:00:00,2.06,2.06,2.0,2.05,70770
2018-07-11 07:00:00,2.01,2.01,1.91,1.98,140910
2018-07-12 07:00:00,1.98,2.06,1.97,2.06,31260
2018-07-13 07:00:00,2.07,2.17,2.06,2.07,29980
2018-07-16 07:00:00,2.12,2.17,2.07,2.14,34650
2018-07-17 07:00:00,2.14,2.16,2.08,2.16,6280
2018-07-18 07:00:00,2.16,2.18,2.13,2.18,27110
2018-07-19 07:00:00,2.16,2.18,2.08,2.08,86280
2018-07-20 07:00:00,2.07,2.14,2.07,2.13,29590
2018-07-23 07:00:00,2.19,2.25,2.19,2.22,79640
2018-07-24 07:00:00,2.21,2.31,2.21,2.29,122280
2018-07-25 07:00:00,2.29,2.3,2.29,2.3,17900
2018-07-26 07:00:00,2.33,2.33,2.19,2.2,34070
2018-07-27 07:00:00,2.2,2.26,2.19,2.26,28860
2018-07-30 07:00:00,2.26,2.31,2.22,2.26,46690
2018-07-31 07:00:00,2.25,2.26,2.19,2.24,37800
2018-08-01 07:00:00,2.24,2.25,2.19,2.24,7150
2018-08-02 07:00:00,2.18,2.18,2.16,2.18,32160
2018-08-03 07:00:00,2.22,2.25,2.17,2.22,4000
2018-08-06 07:00:00,2.22,2.22,2.18,2.21,2470
2018-08-07 07:00:00,2.23,2.23,2.14,2.2,14510
2018-08-08 07:00:00,2.23,2.23,2.16,2.22,38150
2018-08-09 07:00:00,2.21,2.23,2.14,2.21,9960
2018-08-10 07:00:00,2.21,2.22,2.13,2.15,20440
2018-08-13 07:00:00,2.2,2.2,2.15,2.19,14650
2018-08-14 07:00:00,2.21,2.21,2.19,2.19,430
